Period,Investor,Duration,Threshold,Direction,Signal_Count,Avg_Return_10D,Avg_Return_20D,Win_Rate_10D,Win_Rate_20D,Median_Return_20D,Std_Return_20D,Composite_Score
OOS,개인,20,-3.5,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-3.0,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-3.0,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-2.5,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-2.5,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-2.0,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-2.0,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-1.5,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-1.5,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-1.0,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-1.0,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,-0.5,SELL,2464,1.497700297860041,2.5864672713815353,47.07792207792208,45.3327922077922,-1.7972354047092576,23.080419138050274,9.15730223881894
OOS,개인,20,-0.5,SELL,949,5.424726892525745,9.749985408548287,54.89614243323442,57.007376185458384,3.084223013048626,26.446571473924372,38.1096614631172
IS,개인,20,0.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,0.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,0.5,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,0.5,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,1.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,1.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,1.5,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,1.5,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,2.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,2.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,2.5,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,2.5,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,3.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,3.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,3.5,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,3.5,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,4.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,4.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,4.5,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,4.5,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,20,5.0,BUY,1415,1.7363019156203936,2.656534836181851,46.28975265017668,45.51236749116608,-1.379310344827589,22.81651661259544,8.772386395255014
OOS,개인,20,5.0,BUY,420,3.4986625272862226,6.024695503221216,47.83599088838269,52.38095238095239,0.6264014183657518,25.365161054340586,19.069297688939727
IS,개인,30,-5.0,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-5.0,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-4.5,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-4.5,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-4.0,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-4.0,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-3.5,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-3.5,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-3.0,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-3.0,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-2.5,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-2.5,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-2.0,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-2.0,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-1.5,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-1.5,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-1.0,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-1.0,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,-0.5,SELL,2359,1.4734175562747474,2.7061116286006213,47.47774480712167,45.442984315387875,-1.8126888217522616,23.629155988121834,9.550657074214639
OOS,개인,30,-0.5,SELL,900,5.294535584750113,9.696400022590145,55.09355509355509,57.333333333333336,3.1390697059132,26.05989171330797,37.82251822591098
IS,개인,30,0.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,0.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,0.5,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,0.5,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,1.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,1.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,1.5,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,1.5,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,2.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,2.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,2.5,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,2.5,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,3.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,3.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,3.5,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,3.5,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,4.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,4.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,4.5,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,4.5,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,30,5.0,BUY,1479,1.8470802724345752,2.6557378660016604,45.77417173766058,45.70655848546315,-1.3531799729364025,22.022000009649386,8.860832615268604
OOS,개인,30,5.0,BUY,468,3.8741778292680613,6.34347567888428,48.04928131416838,52.13675213675214,0.5777614662573982,26.030766940644387,20.34177900341158
IS,개인,50,-5.0,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-5.0,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-4.5,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-4.5,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-4.0,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-4.0,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-3.5,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-3.5,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-3.0,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-3.0,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-2.5,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-2.5,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-2.0,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-2.0,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-1.5,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-1.5,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-1.0,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-1.0,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,-0.5,SELL,2214,1.734975331334833,2.913910574476647,48.148148148148145,45.754290876242095,-1.690154256332127,23.794205723802026,10.269951184863306
OOS,개인,50,-0.5,SELL,865,5.277722731357748,9.383734680225132,53.62946912242686,57.34104046242775,2.9515285599356345,26.261278376993396,36.39464588347543
IS,개인,50,0.0,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,0.0,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,0.5,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,0.5,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,1.0,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,1.0,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,1.5,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,1.5,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,2.0,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,2.0,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,2.5,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,2.5,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,3.0,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,3.0,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
IS,개인,50,3.5,BUY,1559,1.3363768699090426,2.2869445135387654,44.64400256574728,44.96472097498396,-1.7381228273464666,21.946018316864414,7.560649140191538
OOS,개인,50,3.5,BUY,498,4.0934382510662575,7.076878909434138,51.24760076775432,52.610441767068274,1.2041475358821605,25.664461434575355,23.130633725966312
