Year,Date,Code,Name,Strategy,Priority,VR,Change,Quality_Score,Expected_Return,Expected_WinRate,Return,Win
2023,2023-02-08,007660,이수페타시스,Pension-SELL,2,5.560840746564564,7.684346701164295,11,11.23,53.0,8.409418548774639,True
2023,2023-02-24,007660,이수페타시스,Pension-SELL,2,6.088953982564181,12.820197044334975,12,11.23,53.0,-2.128588582032531,False
2023,2023-03-28,007660,이수페타시스,Pension-SELL,2,6.123615236220805,15.958642391548663,12,11.23,53.0,-18.0073657685598,False
2023,2023-05-22,007660,이수페타시스,A-Base-Premium,3,6.0136211138727225,7.0471464019851116,10,10.0,52.0,98.37737598516458,True
2023,2023-11-15,007660,이수페타시스,A-Base-Premium,3,4.594874802370783,9.441628015676121,9,10.0,52.0,-4.471237557081375,False
2024,2024-01-22,007660,이수페타시스,A-Base-Premium,3,7.638546579976894,16.639621842810783,12,10.0,52.0,-14.85256313322244,False
2024,2024-03-04,007660,이수페타시스,Pension-SELL,2,6.441556582123796,17.06573077932301,12,11.23,53.0,12.807150261970811,True
2024,2024-05-16,007660,이수페타시스,A-Base-Premium,3,5.994365921568625,11.16011160111601,12,10.0,52.0,1.1800663913853038,True
2025,2025-05-02,007660,이수페타시스,Pension-SELL,2,3.680874015074184,11.212121212121213,10,11.23,53.0,9.128065395095364,True
2025,2025-09-08,007660,이수페타시스,Pension-SELL,2,3.199246043125214,6.3076923076923075,6,11.23,53.0,6.222865412445722,True
2021,2021-04-15,008930,한미사이언스,S-Tactical,1,8.789836609399364,8.486377222231821,11,31.4,60.0,2.148328635357455,True
2021,2021-04-19,008930,한미사이언스,Pension-SELL,2,3.993578793487386,7.981670756081312,8,11.23,53.0,4.639369178216191,True
2021,2021-04-21,008930,한미사이언스,A-Base-Premium,3,3.4565114103552075,7.23827555635697,8,10.0,52.0,-5.66936636493568,False
2021,2021-06-29,008930,한미사이언스,A-Base-Premium,3,3.712532914740136,6.120209109551454,8,10.0,52.0,-2.62097871645528,False
2021,2021-07-01,008930,한미사이언스,A-Base-Premium,3,5.889844872200302,7.31161807165223,11,10.0,52.0,-9.975115894248866,False
2021,2021-07-05,008930,한미사이언스,A-Base-Premium,3,6.185968834329858,10.299932850854287,12,10.0,52.0,-20.84756654378192,False
2022,2022-04-15,008930,한미사이언스,A-Base-Premium,3,4.079792919107587,8.207025677603424,10,10.0,52.0,-7.481563877559427,False
2022,2022-08-31,008930,한미사이언스,A-Base-Premium,3,3.18731766913143,5.738663217332903,8,10.0,52.0,-27.136068504752043,False
2023,2023-02-20,008930,한미사이언스,A-Base-Premium,3,3.6133671014575337,7.755775577557755,9,10.0,52.0,20.520673813169974,True
2023,2023-03-07,008930,한미사이언스,A-Base-Premium,3,3.266627512303191,8.463949843260188,9,10.0,52.0,20.95375722543353,True
2023,2023-03-09,008930,한미사이언스,A-Base-Premium,3,4.875387224879897,9.826589595375722,10,10.0,52.0,14.078947368421058,True
2023,2023-08-09,008930,한미사이언스,A-Base-Premium,3,9.275364659839816,22.288261515601786,12,10.0,52.0,-21.506682867557718,False
2023,2023-12-07,008930,한미사이언스,A-Base-Premium,3,4.804800248921838,8.38150289017341,10,10.0,52.0,3.200000000000003,True
2024,2024-01-16,008930,한미사이언스,S-Tactical,1,12.262144117437272,32.860520094562645,12,31.4,60.0,-24.911032028469748,False
2024,2024-03-28,008930,한미사이언스,Pension-SELL,2,6.347987018406977,7.255139056831923,10,11.23,53.0,-24.46448703494927,False
2024,2024-10-18,008930,한미사이언스,A-Base-Premium,3,8.79417484917459,9.15915915915916,11,10.0,52.0,-11.96698762035764,False
2024,2024-10-24,008930,한미사이언스,A-Base-Premium,3,9.015336697240729,19.17808219178082,12,10.0,52.0,-15.964240102171134,False
2024,2024-10-30,008930,한미사이언스,A-Base-Premium,3,7.670795777385469,20.323325635103924,12,10.0,52.0,-35.604606525911706,False
2025,2025-05-14,008930,한미사이언스,A-Base-Premium,3,5.432563390034677,5.3311793214862675,10,10.0,52.0,15.644171779141104,True
2025,2025-05-16,008930,한미사이언스,A-Base-Premium,3,5.510756489549347,7.840236686390532,11,10.0,52.0,20.438957475994517,True
2025,2025-06-17,008930,한미사이언스,S-Tactical,1,4.545093367720829,16.75531914893617,11,31.4,60.0,11.047835990888387,True
2021,2021-02-03,009420,한올바이오파마,Pension-SELL,2,13.175008896296871,8.908685968819599,9,11.23,53.0,-12.67893660531697,False
2021,2021-07-02,009420,한올바이오파마,Pension-SELL,2,3.230996106478619,5.034324942791762,8,11.23,53.0,-3.26797385620915,False
2021,2021-07-22,009420,한올바이오파마,Pension-SELL,2,6.603774464566573,9.929078014184398,11,11.23,53.0,-5.376344086021501,False
2023,2023-03-07,009420,한올바이오파마,S-Tactical,1,8.068753229838325,9.942857142857143,11,31.4,60.0,4.98960498960499,True
2023,2023-09-11,009420,한올바이오파마,A-Base-Premium,3,4.845486863869105,10.860655737704917,11,10.0,52.0,33.64140480591497,True
2023,2023-12-27,009420,한올바이오파마,A-Base-Premium,3,7.577490281209704,14.028314028314028,12,10.0,52.0,-21.670428893905196,False
2024,2024-07-01,009420,한올바이오파마,Pension-SELL,2,3.1653988420351182,6.119162640901772,7,11.23,53.0,10.622154779969662,True
2024,2024-07-09,009420,한올바이오파마,Pension-SELL,2,3.7768850688014615,6.645569620253164,7,11.23,53.0,-5.341246290801182,False
2024,2024-07-12,009420,한올바이오파마,A-Base-Premium,3,5.367522368665043,10.267857142857142,12,10.0,52.0,-4.453441295546556,False
2024,2024-10-10,009420,한올바이오파마,A-Base-Premium,3,5.38069923829314,8.238276299112801,11,10.0,52.0,-1.1709601873536313,False
2024,2024-12-30,009420,한올바이오파마,A-Base-Premium,3,4.122046903877178,14.688427299703264,11,10.0,52.0,2.7166882276843385,True
2025,2025-07-17,009420,한올바이오파마,A-Base-Premium,3,6.134823413156675,12.830188679245284,12,10.0,52.0,-2.1739130434782594,False
2025,2025-10-31,009420,한올바이오파마,A-Base-Premium,3,7.898150839126273,15.0,12,10.0,52.0,13.043478260869556,True
2021,2021-03-05,009520,포스코엠텍,A-Base-Premium,3,3.5448334334524287,19.198312236286917,10,10.0,52.0,-26.371681415929203,False
2021,2021-05-12,009520,포스코엠텍,A-Base-Premium,3,5.658236746931126,29.068462401795735,12,10.0,52.0,-21.1304347826087,False
2022,2022-11-29,009520,포스코엠텍,A-Base-Premium,3,6.636720447740101,10.318331503841932,12,10.0,52.0,-14.925373134328357,False
2023,2023-03-06,009520,포스코엠텍,A-Base-Premium,3,10.120725896615168,26.506024096385545,12,10.0,52.0,81.38528138528139,True
2023,2023-03-07,009520,포스코엠텍,A-Base-Premium,3,5.614709911892393,6.833910034602077,9,10.0,52.0,66.80161943319838,True
2023,2023-07-14,009520,포스코엠텍,A-Base-Premium,3,7.429396085265148,16.140350877192983,12,10.0,52.0,-13.746223564954684,False
2023,2023-07-24,009520,포스코엠텍,Pension-SELL,2,4.027887391560927,6.550218340611353,6,11.23,53.0,-25.81967213114754,False
2023,2023-07-26,009520,포스코엠텍,Pension-SELL,2,4.399889940460543,8.149171270718233,7,11.23,53.0,-30.01277139208174,False
2023,2023-09-05,009520,포스코엠텍,A-Base-Premium,3,4.542680988040465,10.36682615629984,11,10.0,52.0,-26.011560693641623,False
2023,2023-12-27,009520,포스코엠텍,A-Base-Premium,3,12.598808941801504,29.653679653679653,12,10.0,52.0,-18.03005008347245,False
2021,2021-03-26,009540,HD한국조선해양,A-Base-Premium,3,3.791798320862765,10.0,10,10.0,52.0,6.818181818181812,True
2022,2022-04-13,009540,HD한국조선해양,Pension-SELL,2,3.111718697198892,6.373117033603708,8,11.23,53.0,-5.446623093681913,False
2022,2022-04-15,009540,HD한국조선해양,A-Base-Premium,3,3.151753113837589,6.543075245365322,8,10.0,52.0,-6.960081883316271,False
2022,2022-05-26,009830,한화솔루션,A-Base-Premium,3,5.569936892835608,9.120642235932506,11,10.0,52.0,3.8237965485921954,True
2022,2022-05-31,009830,한화솔루션,A-Base-Premium,3,4.199951455268345,5.115646845602831,8,10.0,52.0,-2.945462755803696,False
2022,2022-07-28,009830,한화솔루션,A-Base-Premium,3,6.296131650338713,16.231532524807058,12,10.0,52.0,21.420576350287423,True
2024,2024-04-29,009830,한화솔루션,Pension-SELL,2,3.718814509058385,12.633832976445397,10,11.23,53.0,22.43346007604563,True
2024,2024-09-24,009830,한화솔루션,A-Base-Premium,3,3.2869761389166947,10.16597510373444,10,10.0,52.0,-22.975517890772124,False
2025,2025-01-03,009830,한화솔루션,A-Base-Premium,3,4.624363643439846,8.561020036429873,10,10.0,52.0,19.966442953020124,True
2025,2025-01-16,009830,한화솔루션,A-Base-Premium,3,4.11436400648385,12.964989059080963,11,10.0,52.0,6.0532687651331685,True
2025,2025-02-27,009830,한화솔루션,Pension-SELL,2,3.437386053091128,5.868544600938967,6,11.23,53.0,-14.944567627494454,False
2025,2025-04-17,009830,한화솔루션,Pension-SELL,2,4.727736410232525,7.021791767554479,9,11.23,53.0,64.70588235294117,True
2025,2025-04-24,009830,한화솔루션,A-Base-Premium,3,4.205758455006455,14.105263157894738,11,10.0,52.0,4.797047970479706,True
2025,2025-06-11,009830,한화솔루션,Pension-SELL,2,3.829406128552261,15.55891238670695,10,11.23,53.0,-12.810457516339868,False
2025,2025-11-03,009830,한화솔루션,A-Base-Premium,3,4.313458570565378,6.774193548387098,9,10.0,52.0,-16.31419939577039,False
2024,2024-02-01,009970,영원무역홀딩스,A-Base-Premium,3,4.049378155399581,6.288532675709001,9,10.0,52.0,10.092807424593977,True
2024,2024-09-13,009970,영원무역홀딩스,A-Base-Premium,3,3.6185268325268174,5.386416861826698,8,10.0,52.0,0.5555555555555536,True
2025,2025-11-06,009970,영원무역홀딩스,A-Base-Premium,3,4.270788486593111,11.513859275053305,11,10.0,52.0,18.54684512428297,True
2021,2021-04-22,010060,OCI홀딩스,A-Base-Premium,3,3.186195311874554,7.116867447165507,9,10.0,52.0,-15.034848111513954,False
2022,2022-05-26,010060,OCI홀딩스,A-Base-Premium,3,6.718107836297093,11.765308795226002,12,10.0,52.0,5.668432851029137,True
2022,2022-09-15,010060,OCI홀딩스,S-Tactical,1,3.624542093240813,12.617020275673896,10,31.4,60.0,-21.327123104557423,False
2023,2023-05-31,010060,OCI홀딩스,Pension-SELL,2,3.038911304487729,6.683168316831684,6,11.23,53.0,29.350348027842223,True
2023,2023-12-20,010060,OCI홀딩스,A-Base-Premium,3,4.7892807981250005,8.89110889110889,10,10.0,52.0,-11.284403669724774,False
2025,2025-01-06,010060,OCI홀딩스,A-Base-Premium,3,4.561092869528608,10.606060606060606,11,10.0,52.0,12.876712328767129,True
2025,2025-01-10,010060,OCI홀딩스,A-Base-Premium,3,3.4468866033958645,10.526315789473683,10,10.0,52.0,0.2506265664160345,True
2025,2025-07-03,010060,OCI홀딩스,A-Base-Premium,3,4.147215028979028,9.689922480620156,10,10.0,52.0,10.482921083627804,True
2025,2025-07-11,010060,OCI홀딩스,A-Base-Premium,3,4.091496114096507,8.170310701956272,10,10.0,52.0,4.78723404255319,True
2021,2021-04-29,010130,고려아연,A-Base-Premium,3,4.716637600961614,7.193396226415095,10,10.0,52.0,-0.660066006600657,False
2021,2021-07-14,010130,고려아연,A-Base-Premium,3,8.059411921782182,5.875831485587583,10,10.0,52.0,7.853403141361248,True
2022,2022-11-25,010130,고려아연,A-Base-Premium,3,4.616964041303825,5.967741935483871,8,10.0,52.0,-13.08980213089802,False
2023,2023-07-25,010130,고려아연,A-Base-Premium,3,4.995315078867759,14.34643995749203,11,10.0,52.0,-12.639405204460964,False
2024,2024-10-02,010130,고려아연,Pension-SELL,2,3.70577784543788,5.317577548005908,6,11.23,53.0,40.81346423562413,True
2025,2025-03-10,010130,고려아연,A-Base-Premium,3,3.837315373987727,13.406292749658002,10,10.0,52.0,-18.817852834740656,False
2025,2025-03-12,010130,고려아연,A-Base-Premium,3,3.5737571523075284,27.85114045618247,10,10.0,52.0,-38.68544600938967,False
2025,2025-09-03,010130,고려아연,A-Base-Premium,3,3.318861597441751,9.090909090909092,9,10.0,52.0,2.111111111111108,True
2021,2021-03-24,010140,삼성중공업,Pension-SELL,2,4.070843717990538,6.552236342630797,9,11.23,53.0,4.259603469640649,True
2021,2021-05-06,010140,삼성중공업,Pension-SELL,2,6.5383995731510725,6.027704979408461,8,11.23,53.0,17.161016949152554,True
2021,2021-06-04,010140,삼성중공업,A-Base-Premium,3,4.865941376928426,10.379241516966067,11,10.0,52.0,-0.572634116937909,False
2021,2021-10-27,010140,삼성중공업,A-Base-Premium,3,6.543657467435086,8.221476510067115,11,10.0,52.0,-13.798449612403097,False
2022,2022-02-23,010140,삼성중공업,A-Base-Premium,3,4.232864222014007,5.141843971631205,9,10.0,52.0,-4.04721753794266,False
2022,2022-04-13,010140,삼성중공업,A-Base-Premium,3,4.007945646185598,6.964285714285714,9,10.0,52.0,-7.345575959933226,False
2021,2021-02-08,010950,S-Oil,A-Base-Premium,3,3.502562715498339,5.526315789473684,8,10.0,52.0,5.860349127182052,True
2021,2021-04-26,010950,S-Oil,A-Base-Premium,3,4.401996738927371,7.8005115089514065,10,10.0,52.0,15.77698695136418,True
2024,2024-11-19,010950,S-Oil,A-Base-Premium,3,3.239544899330083,5.28169014084507,8,10.0,52.0,-5.183946488294311,False
2025,2025-01-09,010950,S-Oil,A-Base-Premium,3,4.753909851003035,6.239460370994941,9,10.0,52.0,-6.349206349206349,False
2025,2025-03-10,010950,S-Oil,A-Base-Premium,3,4.285079111191685,7.056798623063683,10,10.0,52.0,-17.845659163987136,False
2021,2021-07-15,011070,LG이노텍,A-Base-Premium,3,3.4345414390722477,5.482456140350877,8,10.0,52.0,-13.097713097713092,False
2024,2024-04-24,011070,LG이노텍,A-Base-Premium,3,3.386032280734972,10.640550555849657,10,10.0,52.0,13.875598086124397,True
2025,2025-03-06,011070,LG이노텍,A-Base-Premium,3,3.6667634457996887,6.351108448172559,8,10.0,52.0,-19.83098591549296,False
2025,2025-06-18,011070,LG이노텍,Pension-SELL,2,3.182176577282168,7.5736325385694245,9,11.23,53.0,0.3911342894393765,True
2021,2021-12-01,011170,롯데케미칼,A-Base-Premium,3,3.118889120390904,7.766950707383699,9,10.0,52.0,0.2255788438256578,True
2024,2024-09-27,011170,롯데케미칼,A-Base-Premium,3,4.281655912044073,10.55495103373232,11,10.0,52.0,-8.562992125984248,False
2025,2025-02-13,011170,롯데케미칼,Pension-SELL,2,4.701851837051128,10.037174721189592,11,11.23,53.0,25.168918918918926,True
2025,2025-06-10,011170,롯데케미칼,Pension-SELL,2,3.3696816794484006,8.25242718446602,9,11.23,53.0,-0.5979073243647215,False
2025,2025-08-21,011170,롯데케미칼,A-Base-Premium,3,5.565021503634925,6.902086677367576,10,10.0,52.0,1.9519519519519468,True
2025,2025-11-12,011170,롯데케미칼,A-Base-Premium,3,4.276148373381989,14.749661705006767,11,10.0,52.0,-13.207547169811315,False
2021,2021-12-24,011210,현대위아,Pension-SELL,2,4.637759882809783,7.078507078507079,10,11.23,53.0,-17.427884615384613,False
2022,2022-07-27,011210,현대위아,A-Base-Premium,3,4.585982893460211,6.752411575562702,9,10.0,52.0,7.680722891566272,True
2022,2022-08-30,011210,현대위아,A-Base-Premium,3,3.9301938802994663,7.112375533428166,9,10.0,52.0,-17.131474103585653,False
2023,2023-04-11,011210,현대위아,A-Base-Premium,3,7.564615031517548,15.0,12,10.0,52.0,-6.8322981366459645,False
2023,2023-06-27,011210,현대위아,A-Base-Premium,3,3.607258285123758,5.601317957166392,8,10.0,52.0,3.43213728549141,True
2025,2025-02-18,011210,현대위아,A-Base-Premium,3,3.2249013257601797,7.5566750629722925,9,10.0,52.0,13.817330210772829,True
2025,2025-07-10,011210,현대위아,Pension-SELL,2,3.2987036964334413,6.7368421052631575,8,11.23,53.0,-1.8737672583826412,False
2025,2025-09-03,011210,현대위아,A-Base-Premium,3,4.352991765664812,6.457925636007827,9,10.0,52.0,-11.397058823529417,False
2025,2025-12-17,011210,현대위아,A-Base-Premium,3,3.441818152456519,8.55457227138643,9,10.0,52.0,,False
2021,2021-05-06,011780,금호석유화학,Pension-SELL,2,3.093904609191438,8.623853211009175,9,11.23,53.0,-21.62162162162162,False
2022,2022-02-09,011780,금호석유화학,Pension-SELL,2,3.9533123934345618,6.840390879478828,8,11.23,53.0,-8.231707317073166,False
2022,2022-10-07,011780,금호석유화학,A-Base-Premium,3,3.1102516988946247,10.245901639344263,10,10.0,52.0,8.550185873605942,True
2023,2023-02-20,011780,금호석유화학,A-Base-Premium,3,3.3030860295000046,6.629834254143646,8,10.0,52.0,-6.735751295336789,False
2023,2023-06-20,011780,금호석유화학,A-Base-Premium,3,4.354393956148669,7.918552036199094,10,10.0,52.0,-11.6701607267645,False
2023,2023-12-18,011780,금호석유화학,A-Base-Premium,3,4.038951360850657,8.339594290007513,10,10.0,52.0,-21.28987517337032,False
2024,2024-01-29,011780,금호석유화학,A-Base-Premium,3,3.160965717409905,8.759757155247181,9,10.0,52.0,17.543859649122815,True
2025,2025-01-20,011780,금호석유화학,A-Base-Premium,3,3.0567747073948026,5.708245243128964,8,10.0,52.0,22.90000000000001,True
2025,2025-01-21,011780,금호석유화학,A-Base-Premium,3,4.260641207254431,8.185404339250493,10,10.0,52.0,8.659981768459435,True
2025,2025-06-10,011780,금호석유화학,A-Base-Premium,3,3.234577990932521,7.600341588385994,9,10.0,52.0,-8.412698412698417,False
2023,2023-07-26,011790,SKC,A-Base-Premium,3,5.539740601110111,5.316973415132924,8,10.0,52.0,-13.00970873786408,False
2024,2024-04-04,011790,SKC,A-Base-Premium,3,3.4180184606115005,15.575221238938052,10,10.0,52.0,-11.715160796324652,False
2024,2024-06-10,011790,SKC,Pension-SELL,2,3.485630008016132,13.057961359093936,10,11.23,53.0,-4.537418974661167,False
2025,2025-01-08,011790,SKC,A-Base-Premium,3,3.1089911331984155,13.781512605042018,10,10.0,52.0,13.515509601181686,True
2025,2025-01-09,011790,SKC,A-Base-Premium,3,6.5580280893055765,12.222222222222221,12,10.0,52.0,-2.0420792079207883,False
2025,2025-06-17,011790,SKC,A-Base-Premium,3,5.765818141798426,14.725274725274726,12,10.0,52.0,-1.8199233716475136,False
2025,2025-07-24,011790,SKC,A-Base-Premium,3,3.1760815710664003,6.467181467181467,8,10.0,52.0,-11.695376246600189,False
2022,2022-05-31,012330,현대모비스,A-Base-Premium,3,4.100782315131625,6.067961165048544,9,10.0,52.0,-8.924485125858128,False
2023,2023-07-14,012330,현대모비스,A-Base-Premium,3,3.203927440414553,5.296610169491525,8,10.0,52.0,-6.237424547283698,False
2024,2024-02-01,012330,현대모비스,A-Base-Premium,3,3.0520142141152067,5.528846153846153,8,10.0,52.0,15.261958997722092,True
2024,2024-06-14,012330,현대모비스,A-Base-Premium,3,6.2922548354198025,7.936507936507936,11,10.0,52.0,-1.4705882352941124,False
2024,2024-10-16,012330,현대모비스,A-Base-Premium,3,3.596309385669658,8.295964125560538,9,10.0,52.0,4.761904761904767,True
2025,2025-12-04,012330,현대모비스,A-Base-Premium,3,4.055693243273236,6.923076923076923,9,10.0,52.0,,False
2021,2021-05-13,012450,한화에어로스페이스,A-Base-Premium,3,3.648951980552124,5.76020445776915,8,10.0,52.0,15.976950066222084,True
2021,2021-05-25,012450,한화에어로스페이스,A-Base-Premium,3,6.152636237624172,11.508184989712854,12,10.0,52.0,-3.0624523685371607,False
2021,2021-07-05,012450,한화에어로스페이스,A-Base-Premium,3,4.471914454636718,9.409757076892191,10,10.0,52.0,0.9358313301649712,True
2022,2022-07-29,012450,한화에어로스페이스,Pension-SELL,2,9.91456701540633,19.042952800914584,12,11.23,53.0,23.60177436319568,True
2023,2023-06-19,012450,한화에어로스페이스,A-Base-Premium,3,3.649904192803557,16.062404049624497,10,10.0,52.0,-4.588126783020286,False
2023,2023-12-01,012450,한화에어로스페이스,A-Base-Premium,3,3.89449261100008,8.023579498935646,9,10.0,52.0,-1.9850292701588776,False
2024,2024-02-27,012450,한화에어로스페이스,Pension-SELL,2,5.237857221681962,7.18205104103022,10,11.23,53.0,24.51148590503232,True
2024,2024-02-28,012450,한화에어로스페이스,Pension-SELL,2,3.194639242669412,7.996380642980955,9,11.23,53.0,6.684567552289433,True
2024,2024-04-02,012450,한화에어로스페이스,Pension-SELL,2,3.180209955528627,13.948803638979786,10,11.23,53.0,-8.50641759369768,False
2025,2025-02-11,012450,한화에어로스페이스,A-Base-Premium,3,6.1585980960703495,9.691626999749472,11,10.0,52.0,33.53419674009908,True
2021,2021-07-01,012510,더존비즈온,A-Base-Premium,3,4.267788915364889,5.9880239520958085,9,10.0,52.0,-3.9548022598870025,False
2022,2022-10-31,012510,더존비즈온,A-Base-Premium,3,3.681622645648842,8.540925266903916,9,10.0,52.0,16.065573770491802,True
2023,2023-03-02,012510,더존비즈온,A-Base-Premium,3,6.677654060676892,12.23021582733813,12,10.0,52.0,-12.948717948717947,False
