Date,Open,High,Low,Close,Volume,Code,Name,Market,Volume_Ratio,Z_Score,Return_1D,Return_3D,Return_5D,Return_10D
2023-08-10,6880,8580,6820,8430,32487760,025980,아난티,KOSDAQ,15.270280509341505,7.476987580861097,2.2538552787663106,-0.8303677342823249,-4.6263345195729535,-5.575326215895611
2023-08-11,8490,9290,8430,8620,24289241,025980,아난티,KOSDAQ,7.338170090804913,4.417066630186347,1.2761020881670533,-4.988399071925754,-5.336426914153132,-7.076566125290023
2024-07-19,6000,6480,5920,6410,5436347,025980,아난티,KOSDAQ,6.889934803907622,6.617957504250202,-3.43213728549142,-8.736349453978159,-9.048361934477379,-14.19656786271451
2024-11-06,4980,5660,4910,5600,5005954,025980,아난티,KOSDAQ,8.66662130758461,7.3065928377477505,-2.6785714285714284,0.5357142857142857,-10.535714285714286,-12.5
2024-11-27,5890,6050,5460,5770,14038847,025980,아난티,KOSDAQ,7.642183505419973,6.914957448221184,-5.719237435008666,-8.492201039861353,-7.105719237435008,-2.946273830155979
2022-04-12,2830,3445,2830,3170,783060,127120,제이에스링크,KOSDAQ,8.083608874152086,4.24893261947912,6.624605678233439,6.151419558359621,2.5236593059936907,17.823343848580443
2022-08-26,4420,4900,4325,4615,2247681,127120,제이에스링크,KOSDAQ,11.350921004456676,7.439366813996623,4.008667388949079,5.52546045503792,10.725893824485373,-5.52546045503792
2022-12-23,4090,4795,4030,4415,1675656,127120,제이에스링크,KOSDAQ,11.796963277581943,7.39953726175674,0.4530011325028313,-8.154020385050963,-15.51528878822197,-14.269535673839185
2023-04-28,3280,4145,3250,3795,892972,127120,제이에스링크,KOSDAQ,10.927201508563988,6.475153793545106,1.185770750988142,-10.67193675889328,-16.205533596837945,-0.5270092226613966
2023-05-03,4210,4510,3435,3435,1586626,127120,제이에스링크,KOSDAQ,9.141970469718224,6.336120016890598,-1.3100436681222707,-7.423580786026202,-3.056768558951965,16.448326055312958
2023-09-08,3870,4450,3350,3700,1327898,127120,제이에스링크,KOSDAQ,9.441893586378452,6.976989993049007,3.2432432432432434,1.3513513513513513,-0.6756756756756757,4.594594594594595
2024-01-29,3230,3495,2880,3250,360439,127120,제이에스링크,KOSDAQ,5.188188217005168,5.13490388660313,0.0,-1.2307692307692308,-1.2307692307692308,-1.5384615384615385
2024-03-04,3165,3180,2850,3075,289327,127120,제이에스링크,KOSDAQ,5.788878706997627,3.672644065851394,-2.7642276422764227,-3.089430894308943,-4.715447154471545,-14.308943089430896
2024-04-19,2870,2875,2315,2720,387522,127120,제이에스링크,KOSDAQ,5.738482224301944,3.6131229982682282,-0.9191176470588236,-3.4926470588235294,-8.823529411764707,6.61764705882353
2024-06-17,2505,2605,1775,2415,443542,127120,제이에스링크,KOSDAQ,5.844734537792481,4.237042584907518,1.2422360248447204,-1.2422360248447204,10.559006211180124,14.492753623188406
2024-07-08,3050,3330,2675,2810,708516,127120,제이에스링크,KOSDAQ,5.0272465643785225,5.463470065832722,4.804270462633451,15.12455516014235,10.142348754448399,8.718861209964412
2024-10-11,3120,3770,3120,3735,915583,127120,제이에스링크,KOSDAQ,9.159832846954119,5.648381297658293,1.7402945113788488,-0.9370816599732262,-0.9370816599732262,-4.551539491298527
2024-10-14,3740,4070,3585,3800,774281,127120,제이에스링크,KOSDAQ,5.77665801352844,4.00356659220207,-0.7894736842105263,-2.631578947368421,-2.8947368421052633,-5.263157894736842
2022-05-26,7740,8340,7700,8020,496325,060280,큐렉소,KOSDAQ,5.274506542853605,2.772330409831811,-0.8728179551122194,-0.4987531172069825,-0.8728179551122194,-6.982543640897755
2022-10-04,6370,7830,6370,7190,1209455,060280,큐렉소,KOSDAQ,11.619487263242338,7.242991580088799,-5.285118219749652,2.920723226703755,-1.6689847009735743,2.920723226703755
2022-10-11,7370,8070,7130,7270,1064678,060280,큐렉소,KOSDAQ,5.654329419424805,4.615827850148891,-2.7510316368638237,-5.226960110041266,1.7881705639614855,4.264099037138927
2022-10-26,7680,8500,7100,7160,2239852,060280,큐렉소,KOSDAQ,7.397356954478645,6.089007249128429,1.675977653631285,-0.13966480446927373,-0.27932960893854747,1.9553072625698324
2023-01-19,7600,7960,7560,7800,369570,060280,큐렉소,KOSDAQ,5.9667057913711465,6.532245420903538,0.1282051282051282,0.5128205128205128,-1.282051282051282,5.641025641025641
2023-02-28,8710,9760,8590,9320,3637062,060280,큐렉소,KOSDAQ,10.382719589562704,7.2718528012072285,8.905579399141631,3.969957081545064,-0.6437768240343348,0.4291845493562232
2023-03-02,9990,10940,9850,10150,4581250,060280,큐렉소,KOSDAQ,8.392874268835236,5.84017154168533,-1.477832512315271,-7.29064039408867,-7.980295566502463,8.374384236453201
2023-03-16,9360,11000,9200,11000,4262199,060280,큐렉소,KOSDAQ,5.032651373213836,4.340765421693262,16.545454545454547,9.090909090909092,15.090909090909092,9.818181818181818
2023-03-17,11300,13430,10930,12820,7670232,060280,큐렉소,KOSDAQ,6.253631297214201,5.515174700066076,1.326053042121685,0.31201248049922,6.084243369734789,-8.268330733229329
2023-03-20,15290,16590,12870,12990,9880702,060280,큐렉소,KOSDAQ,5.758515732627565,5.190891079423891,-7.621247113163972,-2.5404157043879905,-2.232486528098537,-4.541955350269438
2023-06-26,14200,18140,14190,17500,17266872,060280,큐렉소,KOSDAQ,8.994747355745025,7.132569303533616,0.5714285714285714,-0.8571428571428572,11.714285714285715,5.428571428571429
2023-06-27,17540,20250,16930,17600,18891941,060280,큐렉소,KOSDAQ,6.6270173910464445,5.421539264465745,0.056818181818181816,4.772727272727273,10.738636363636363,0.7386363636363636
2023-08-24,20200,25750,20150,24400,23921349,060280,큐렉소,KOSDAQ,5.936781164469694,4.533292252840972,-2.459016393442623,-4.098360655737705,-4.713114754098361,-7.581967213114754
2023-11-29,16320,18730,16170,17440,7925107,060280,큐렉소,KOSDAQ,6.655478615249163,3.956081893672544,6.077981651376147,-3.669724770642202,-2.522935779816514,-5.275229357798166
2024-07-03,9990,11920,9810,10640,6652524,060280,큐렉소,KOSDAQ,11.833471767999685,7.569007824750375,-3.195488721804511,-4.323308270676692,0.7518796992481203,0.28195488721804507
2022-04-13,41550,41750,36500,36700,415279,102940,코오롱생명과학,KOSDAQ,6.3907610130014625,5.549646144461638,2.452316076294278,0.9536784741144414,-4.087193460490464,-6.811989100817439
2022-10-25,48350,50600,40150,43000,1453575,102940,코오롱생명과학,KOSDAQ,7.247724513920174,7.011598617587597,-15.348837209302326,-20.348837209302324,-21.86046511627907,-20.58139534883721
2024-02-07,28950,29500,21050,22350,397920,102940,코오롱생명과학,KOSDAQ,10.018215165541488,7.4062602762570995,2.9082774049217,4.47427293064877,2.237136465324385,-0.6711409395973155
2024-03-14,21550,24950,21400,22850,150000,102940,코오롱생명과학,KOSDAQ,5.222523000861717,2.1838918741752544,-0.87527352297593,0.437636761487965,12.472647702407002,0.2188183807439825
2024-03-21,22200,28700,22200,25700,997742,102940,코오롱생명과학,KOSDAQ,12.721157389167901,6.9930243287121225,-4.085603112840467,-7.587548638132295,-10.894941634241246,-12.645914396887159
2024-07-12,21800,27300,21350,25750,1282983,102940,코오롱생명과학,KOSDAQ,16.598256707149442,7.605227461930415,-5.048543689320388,-10.679611650485436,-12.815533980582524,-8.737864077669903
2024-07-15,25900,28100,23800,24450,546437,102940,코오롱생명과학,KOSDAQ,5.256653343145602,2.8407885371259605,-1.8404907975460123,-7.975460122699387,-10.224948875255624,-4.08997955010225
2024-12-02,19990,22200,19450,19800,254288,102940,코오롱생명과학,KOSDAQ,8.377275198076068,6.696011081843985,-1.0101010101010102,1.0101010101010102,-6.515151515151516,27.02020202020202
2024-12-13,20400,25700,20350,25000,475396,102940,코오롱생명과학,KOSDAQ,7.450127682848186,6.471086182373865,0.6,-8.799999999999999,-9.2,-8.0
2022-09-07,15750,17300,15200,15400,657187,052400,코나아이,KOSDAQ,7.270644358667139,7.294947662647661,0.0,3.571428571428571,4.545454545454546,7.142857142857142
2022-10-13,15200,18150,15200,16200,1095257,052400,코나아이,KOSDAQ,6.314259903134885,6.020676130318178,3.3950617283950617,5.246913580246913,-2.7777777777777777,-2.4691358024691357
2022-11-11,15400,17600,15400,16900,1230347,052400,코나아이,KOSDAQ,8.5194705015168,4.9985891912544895,1.7751479289940828,2.6627218934911245,8.284023668639055,2.366863905325444
2023-01-12,17000,19450,16600,17600,625544,052400,코나아이,KOSDAQ,8.421579806862534,2.5010073551971566,-0.8522727272727272,0.5681818181818182,1.1363636363636365,3.5227272727272725
2023-03-14,16560,21650,16030,16600,540497,052400,코나아이,KOSDAQ,7.522511990157354,4.070050084695128,3.313253012048193,3.734939759036145,6.385542168674699,7.951807228915662
2023-06-12,17100,17770,17050,17550,207524,052400,코나아이,KOSDAQ,6.279728807609848,3.4996997230109193,-0.3418803418803419,-1.5384615384615385,-1.3105413105413106,0.2849002849002849
2023-09-19,18530,21900,18530,21750,1226967,052400,코나아이,KOSDAQ,12.785094700295044,7.504680838016345,-1.6091954022988506,-4.3678160919540225,-6.896551724137931,-13.10344827586207
2023-12-04,16160,17640,16100,17000,509294,052400,코나아이,KOSDAQ,6.331860274723669,2.2567734627817053,-3.7647058823529407,-2.1176470588235294,-2.2941176470588234,-2.3529411764705883
2024-09-10,15310,17150,15310,15330,717786,052400,코나아이,KOSDAQ,12.305257951729464,7.51465346329242,-3.587736464448793,-1.1089367253750815,-2.152641878669276,-2.8701891715590344
2024-12-04,18810,18810,17410,18810,1220547,052400,코나아이,KOSDAQ,13.149088002309755,6.453095945540991,-0.9569377990430622,40.6166932482722,40.88250930356194,68.52737905369484
2024-12-05,18600,22350,17170,18630,2499648,052400,코나아이,KOSDAQ,11.604763172622643,6.615062066800686,12.721417069243158,42.24369296833065,35.80246913580247,57.00483091787439
2024-12-06,18150,23150,17200,21000,2698087,052400,코나아이,KOSDAQ,7.720812627957684,5.170817835078968,25.952380952380956,26.190476190476193,35.23809523809524,25.476190476190474
2024-12-09,19800,26950,19110,26450,3229134,052400,코나아이,KOSDAQ,6.3349505849237575,4.781236228286419,0.1890359168241966,-4.3478260869565215,16.6351606805293,0.5671077504725899
2024-12-10,26450,29550,23800,26500,4741498,052400,코나아이,KOSDAQ,6.36085836140651,5.173431305703404,0.0,7.169811320754717,21.132075471698116,3.3962264150943398
2022-04-01,18400,21350,18100,19350,612901,251970,펌텍코리아,KOSDAQ,6.319853784662341,5.275533767874789,-1.2919896640826873,-1.03359173126615,-2.0671834625323,2.5839793281653747
2022-09-21,16900,18100,16450,17500,153014,251970,펌텍코리아,KOSDAQ,9.305581317561918,6.292250903568043,-3.428571428571429,-9.142857142857142,-7.142857142857142,-8.0
2022-11-29,16150,17750,15900,16550,104278,251970,펌텍코리아,KOSDAQ,7.901494629562977,3.64682596344057,-0.6042296072507553,4.833836858006042,-3.625377643504532,2.719033232628399
2022-12-05,17550,18000,16150,16350,232526,251970,펌텍코리아,KOSDAQ,7.797901006235946,5.569275302967442,-2.4464831804281344,7.64525993883792,6.422018348623854,2.1406727828746175
2022-12-07,15950,17700,15950,17400,249920,251970,펌텍코리아,KOSDAQ,5.294242257340168,4.543758048785402,1.1494252873563218,0.0,-3.4482758620689653,-7.183908045977011
2023-01-09,16200,16550,15300,15500,137935,251970,펌텍코리아,KOSDAQ,5.178099830506247,2.227476301865915,-1.6129032258064515,0.967741935483871,1.935483870967742,9.225806451612902
2023-05-12,19250,21500,18910,20850,2209343,251970,펌텍코리아,KOSDAQ,9.103578852813987,7.293962844395626,3.8369304556354913,-2.6378896882494005,-1.1990407673860912,0.0
2022-08-18,6410,7780,6270,6700,1522264,100790,미래에셋벤처투자,KOSDAQ,8.96053193490084,7.269565686285406,-4.328358208955224,-9.701492537313433,-9.104477611940299,-12.835820895522387
2022-10-07,4550,5390,4520,4595,2619736,100790,미래에셋벤처투자,KOSDAQ,11.63892074118074,6.534110030521976,-9.249183895538629,-14.25462459194777,-7.50816104461371,-9.466811751904244
2022-10-25,4555,5010,4180,4200,3326712,100790,미래에셋벤처투자,KOSDAQ,7.17795987826835,5.574615635046597,1.6666666666666667,4.761904761904762,1.9047619047619049,4.761904761904762
2023-01-18,4870,4895,4385,4385,1786689,100790,미래에셋벤처투자,KOSDAQ,9.109053895524877,4.515801410096565,2.8506271379703536,7.8677309007981755,13.568985176738883,22.462941847206388
2023-01-27,4695,5550,4655,4980,4412973,100790,미래에셋벤처투자,KOSDAQ,8.624374531145703,6.515281274784466,8.23293172690763,3.614457831325301,7.83132530120482,15.060240963855422
2023-01-30,5150,5650,5070,5390,3635544,100790,미래에셋벤처투자,KOSDAQ,5.294182920361482,4.293750919171289,-1.855287569573284,-0.5565862708719851,-3.525046382189239,8.16326530612245
2023-06-09,5170,5930,5170,5270,2630256,100790,미래에셋벤처투자,KOSDAQ,14.009061862363446,6.38857259754441,2.6565464895635675,-1.5180265654648957,1.3282732447817838,-1.1385199240986716
2023-06-12,5290,5760,5280,5410,1717073,100790,미래에셋벤처투자,KOSDAQ,6.314227386732559,3.4835325433438573,1.1090573012939002,-3.512014787430684,-2.4029574861367835,-3.1423290203327174
2023-10-05,4700,5160,4620,4620,1277374,100790,미래에셋벤처투자,KOSDAQ,10.353181658107056,7.3476507698335345,2.380952380952381,1.7316017316017316,6.277056277056277,1.7316017316017316
2023-12-20,5320,5700,5280,5570,688903,100790,미래에셋벤처투자,KOSDAQ,5.140403515068577,3.116083938169412,-1.9748653500897666,-2.6929982046678633,3.7701974865350087,13.464991023339318
2024-05-22,6050,6600,5800,5800,1189484,100790,미래에셋벤처투자,KOSDAQ,8.793298521900192,4.130041774839176,0.1724137931034483,0.8620689655172413,-0.8620689655172413,-3.620689655172414
2024-11-08,4865,5330,4650,4700,1392453,100790,미래에셋벤처투자,KOSDAQ,10.613957157802664,7.347506124831516,24.893617021276597,48.93617021276596,24.46808510638298,2.7659574468085104
2024-11-11,4860,6110,4775,5870,12578103,100790,미래에셋벤처투자,KOSDAQ,16.656854458648386,7.571304815905282,-4.429301533219761,16.524701873935264,-0.5110732538330494,-15.67291311754685
2024-11-13,5710,7190,5540,7000,32287407,100790,미래에셋벤처투자,KOSDAQ,12.791089033188767,7.062448759826993,-2.2857142857142856,-16.57142857142857,-25.571428571428573,-29.28571428571429
2024-11-14,6940,7290,6280,6840,25065583,100790,미래에셋벤처투자,KOSDAQ,6.6408276082972515,4.375744335054632,-14.473684210526317,-13.304093567251464,-27.997076023391816,-28.801169590643276
2022-09-22,25650,27650,25550,26800,4491412,399720,가온칩스,KOSDAQ,6.114310926187529,5.1587195879147485,19.962686567164177,14.925373134328357,-2.0522388059701493,-12.126865671641792
2022-09-23,28700,34200,28150,32150,11956886,399720,가온칩스,KOSDAQ,9.05309082296916,6.85981403021597,3.265940902021773,-15.085536547433904,-24.416796267496114,-35.769828926905134
2023-01-10,14700,17400,14700,16150,2151959,399720,가온칩스,KOSDAQ,8.548275038839384,5.291716251447058,1.5479876160990713,5.88235294117647,8.978328173374612,13.06501547987616
2023-02-06,21600,25450,20800,23800,5465703,399720,가온칩스,KOSDAQ,5.697628975800232,6.322775288619251,4.831932773109244,2.5210084033613445,5.46218487394958,10.084033613445378
2023-03-20,29100,35200,28750,33650,9316981,399720,가온칩스,KOSDAQ,5.291026651507014,4.722736237086819,-1.4858841010401187,0.44576523031203563,1.7830609212481425,-1.4858841010401187
2023-07-05,35600,39850,35350,38700,7605628,399720,가온칩스,KOSDAQ,10.41460537039796,7.432928374616982,-2.842377260981912,-13.178294573643413,-4.1343669250646,17.31266149870801
2023-07-13,40800,43700,38750,39900,6503646,399720,가온칩스,KOSDAQ,5.4696359390788665,4.7064912356235045,1.7543859649122806,11.654135338345863,18.922305764411025,28.07017543859649
2023-12-22,51300,62200,51200,57800,5644919,399720,가온칩스,KOSDAQ,7.0040508686264396,6.847984049822349,1.2110726643598615,-1.0380622837370241,-1.9031141868512111,-1.9031141868512111
2024-03-28,99200,127900,99000,123000,5097496,399720,가온칩스,KOSDAQ,5.392000317332293,3.169320075410721,-8.130081300813007,-13.577235772357724,-12.682926829268293,-10.40650406504065
2024-08-20,48850,57900,48850,56100,1155059,399720,가온칩스,KOSDAQ,6.370913274788274,4.756681247289744,-2.4955436720142603,-6.59536541889483,-8.19964349376114,-15.775401069518717
2024-12-17,36950,40600,36350,38300,788561,399720,가온칩스,KOSDAQ,5.684606936414101,6.720577022372673,10.966057441253264,6.135770234986945,7.310704960835509,
2024-12-18,37900,43050,37800,42500,942490,399720,가온칩스,KOSDAQ,5.148332264052979,5.547419060239537,-3.294117647058824,-3.176470588235294,-13.176470588235295,
2022-05-11,20600,20950,20000,20050,160837,214430,아이쓰리시스템,KOSDAQ,5.520357642374787,3.0062552709483272,-3.7406483790523692,-1.2468827930174564,-0.997506234413965,0.7481296758104738
2022-07-27,18350,19800,18200,19450,93800,214430,아이쓰리시스템,KOSDAQ,5.218533024746305,2.9468914081303828,-1.0282776349614395,1.5424164524421593,1.7994858611825193,-2.056555269922879
2022-08-29,19600,20950,19300,20600,210859,214430,아이쓰리시스템,KOSDAQ,6.793334858291639,6.227470520133977,-1.4563106796116505,-6.796116504854369,-4.12621359223301,-3.8834951456310676
2023-01-05,18900,21200,18300,18500,675951,214430,아이쓰리시스템,KOSDAQ,14.38401726207196,7.554866981941866,0.0,1.0810810810810811,2.9729729729729732,5.405405405405405
2023-12-11,32000,38250,32000,36450,558667,214430,아이쓰리시스템,KOSDAQ,8.548831600869777,6.8378979413677285,-6.035665294924554,-5.349794238683128,-5.8984910836762685,-14.814814814814813
2024-03-18,33500,39000,33500,37800,769343,214430,아이쓰리시스템,KOSDAQ,7.870415979335303,7.075375381115713,9.656084656084655,9.126984126984127,23.677248677248677,25.925925925925924
2024-03-19,38250,41800,37500,41450,775893,214430,아이쓰리시스템,KOSDAQ,5.778643700837982,5.163055774530641,-1.8094089264173705,4.945717732207479,15.319662243667068,13.38962605548854
